"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","gene_clean","symbol","entrez_id","description"
1173.36494256531,-0.246558359933494,0.189776131298313,0.0438079808261083,0.257074114211826,"TRABD2A","TRABD2A","TRABD2A","129293","TraB domain containing 2A"
678.516117979343,0.258331617550824,0.247543282770254,0.0438663854189649,0.257179812120211,"FHIP2A","FHIP2A","FHIP2A","57700","FHF complex subunit HOOK interacting protein 2A"
1905.81402440497,0.237088055574629,0.176285720103141,0.0438597516971693,0.257179812120211,"LILRA3","LILRA3","LILRA3","11026","leukocyte immunoglobulin like receptor A3"
2168.56281440011,0.242768428184795,0.182907394610547,0.0439447771831411,0.257331572684816,"BNIP3L","BNIP3L","BNIP3L","665","BCL2 interacting protein 3 like"
773.913007956371,-0.231933495261454,0.164807562298606,0.0439528954444382,0.257331572684816,"SERTAD2","SERTAD2","SERTAD2","9792","SERTA domain containing 2"
382.383616464668,0.249956964150998,0.201057488406834,0.0439485902318156,0.257331572684816,"ZNG1E","ZNG1E","ZNG1E","220869","Zn regulated GTPase metalloprotein activator 1E"
678.596962662696,-0.248239601222989,0.195478456372682,0.0439819979677833,0.257383622298599,"SRSF8","SRSF8","SRSF8","10929","serine and arginine rich splicing factor 8"
5277.65930553345,0.213516226270065,0.140947419443857,0.0440216636551558,0.257497411568559,"HNRNPF","HNRNPF","HNRNPF","3185","heterogeneous nuclear ribonucleoprotein F"
48.2485988124707,-0.238209904118457,0.318407385603563,0.0440632546736382,0.257588046248561,"CMTM8","CMTM8","CMTM8","152189","CKLF like MARVEL transmembrane domain containing 8"
3617.61604932786,-0.2145916443159,0.142819546918391,0.0440776152643013,0.257588046248561,"MACF1","MACF1","MACF1","23499","microtubule actin crosslinking factor 1"
300.036669575935,0.261642854060157,0.265757922367151,0.0441561005857216,0.257928341678247,"FRMD4B","FRMD4B","FRMD4B","23150","FERM domain containing 4B"
137.146897997051,-0.263343596697863,0.242140173203364,0.0442373610509537,0.258284528025146,"MORN3","MORN3","MORN3","283385","MORN repeat containing 3"
1139.52675487662,0.253959879065074,0.21451189016458,0.0443036486802939,0.258553007467856,"MXD3","MXD3","MXD3","83463","MAX dimerization protein 3"
509.956136112152,-0.257545483502016,0.256074929012138,0.0443408962557054,0.258651842840198,"GZMA","GZMA","GZMA","3001","granzyme A"
756.072832268821,-0.247919600639951,0.196778386300771,0.0443766277041262,0.258676697100648,"CPNE2","CPNE2","CPNE2","221184","copine 2"
5954.67521752524,0.23280496712075,0.169607147382072,0.0443857847624404,0.258676697100648,"IER2","IER2","IER2","9592","immediate early response 2"
41.9972229646317,-0.121652923637914,0.233669731780905,0.044420367310897,0.258759815799159,"SLC1A7","SLC1A7","SLC1A7","6512","solute carrier family 1 member 7"
920.142330553381,0.250777756200745,0.271648315648808,0.0444459651097401,0.258790543990595,"REPS2","REPS2","REPS2","9185","RALBP1 associated Eps domain containing 2"
476.319367234683,0.259252976070899,0.223553255745543,0.0444818061390531,0.25888085894639,"RUFY3","RUFY3","RUFY3","22902","RUN and FYVE domain containing 3"
308.795151324141,-0.257744224818147,0.22991271926971,0.0445340733913846,0.259066647129233,"DTX3","DTX3","DTX3","196403","deltex E3 ubiquitin ligase 3"
539.963162473707,-0.237449563533734,0.176337124491659,0.0446606411738894,0.25907384129028,"BCL7C","BCL7C","BCL7C","9274","BAF chromatin remodeling complex subunit BCL7C"
441.06786679361,0.236463410909161,0.304748185486357,0.0445892756259764,0.25907384129028,"CLDN10","CLDN10","CLDN10","9071","claudin 10"
165.73023743325,-0.261324555612771,0.243510984531606,0.0446143734471285,0.25907384129028,"DDR1","DDR1","DDR1","780","discoidin domain receptor tyrosine kinase 1"
282.335217773151,0.262478035754111,0.245497511416073,0.0446444254196457,0.25907384129028,"FAM200B","FAM200B","FAM200B","285550","family with sequence similarity 200 member B"
756.3108658841,0.233376253149094,0.16747139464474,0.0445669285097287,0.25907384129028,"RUNDC1","RUNDC1","RUNDC1","146923","RUN domain containing 1"
56.7257659546281,0.18146624440224,0.285724465035699,0.0446777254180504,0.25907384129028,"TMEM255B","TMEM255B","TMEM255B","348013","transmembrane protein 255B"
183.708874162361,-0.254369133819579,0.214760245526016,0.0446322130312018,0.25907384129028,"TRBV7-9","TRBV7-9","TRBV7-9","28589","T cell receptor beta variable 7-9"
77.3555563068844,-0.265196771101703,0.277374406353154,0.044702660637088,0.259087225275897,"P3H4","P3H4","P3H4","10609","prolyl 3-hydroxylase family member 4 (inactive)"
8561.86192678516,-0.245674711574964,0.19413841522251,0.0447207257072736,0.259087225275897,"RPS23","RPS23","RPS23","6228","ribosomal protein S23"
20244.6995419381,0.252431021676427,0.213398007040889,0.0447612147260343,0.259203869177499,"RIPOR2","RIPOR2","RIPOR2","9750","RHO family interacting cell polarization regulator 2"
226.571942208863,-0.222560929020105,0.299778473211418,0.0448541246134421,0.25926282745857,"ATPAF1","ATPAF1","ATPAF1","64756","ATP synthase mitochondrial F1 complex assembly factor 1"
2547.68397513455,0.219528498282625,0.145294160381338,0.0449139152955557,0.25926282745857,"CAPRIN1","CAPRIN1","CAPRIN1","4076","cell cycle associated protein 1"
1240.40974397489,0.218915889693785,0.147235574858167,0.0448189744912224,0.25926282745857,"DERL1","DERL1","DERL1","79139","derlin 1"
208.581478696427,-0.251523068298708,0.199261637682396,0.0448056771003876,0.25926282745857,"ENO3","ENO3","ENO3","2027","enolase 3"
5099.83820140246,0.250214296481579,0.212402177725202,0.0449000090847324,0.25926282745857,"SH2D3C","SH2D3C","SH2D3C","10044","SH2 domain containing 3C"
11708.2677584883,0.254051807554644,0.26002152625293,0.0449134255306994,0.25926282745857,"TNFRSF1A","TNFRSF1A","TNFRSF1A","7132","TNF receptor superfamily member 1A"
313.145856709644,-0.209154857265181,0.295003642051074,0.0449007162297036,0.25926282745857,"YPEL1","YPEL1","YPEL1","29799","yippee like 1"
5522.1282925552,-0.24151459907871,0.28276241586667,0.0449602458445125,0.259412673576811,"PRF1","PRF1","PRF1","5551","perforin 1"
3735.57989255596,0.238480409780995,0.177768231486668,0.0450011933743659,0.259495835171085,"GATAD2A","GATAD2A","GATAD2A","54815","GATA zinc finger domain containing 2A"
129.373519743462,-0.260766191913419,0.235478654154249,0.0450154154148679,0.259495835171085,"ZNF821","ZNF821","ZNF821","55565","zinc finger protein 821"
4068.89144846985,0.228254264971401,0.168004459602537,0.0450425232013064,0.259505194057277,"DEDD2","DEDD2","DEDD2","162989","death effector domain containing 2"
1085.82487822549,0.250081392796446,0.19974179881502,0.0450781756914321,0.259505194057277,"DNTTIP1","DNTTIP1","DNTTIP1","116092","deoxynucleotidyltransferase terminal interacting protein 1"
104.20812449687,0.164039364826058,0.267051560103483,0.0450666344858536,0.259505194057277,"FKBP9","FKBP9","FKBP9","11328","FKBP prolyl isomerase 9"
4058.96262640961,0.249124988189094,0.26595039572328,0.0451722387213034,0.259872892459436,"B4GALT5","B4GALT5","B4GALT5","9334","beta-1,4-galactosyltransferase 5"
652.357420032975,-0.248368817976152,0.196223573055641,0.045182863507554,0.259872892459436,"NMRAL1","NMRAL1","NMRAL1","57407","NmrA like redox sensor 1"
21225.1131068032,0.234829513838328,0.291645872165584,0.0452048859883739,0.259882175248737,"SRGN","SRGN","SRGN","5552","serglycin"
894.961531843432,-0.234554510567953,0.172606412094643,0.0453144643482825,0.260394579878623,"IVD","IVD","IVD","3712","isovaleryl-CoA dehydrogenase"
968.658512958982,0.254695757491251,0.208744026473391,0.0453632706458545,0.260439985754874,"H2BC12","H2BC12","H2BC12","85236","H2B clustered histone 12"
604.570660246425,0.258212294815257,0.261975442557652,0.0453501897141621,0.260439985754874,"OSGIN2","OSGIN2","OSGIN2","734","oxidative stress induced growth inhibitor family member 2"
130.333223126719,-0.25277763676695,0.283633771104163,0.0454855552779459,0.261024362735179,"ZNF525","ZNF525","ZNF525","170958","zinc finger protein 525"
67.0446092473835,0.25529579834451,0.298951744545668,0.0457010023334466,0.261102932600744,"ADAL","ADAL","ADAL",NA,NA
63.8911390759643,0.0861380674769574,0.209357503659569,0.0457003537257582,0.261102932600744,"C4BPA","C4BPA","C4BPA","722","complement component 4 binding protein alpha"
247.104861030246,0.256623541129295,0.224919853495984,0.0456261798896009,0.261102932600744,"CCDC146","CCDC146","CCDC146","57639","coiled-coil domain containing 146"
3484.68604515636,0.21864538276391,0.147172584869615,0.0457247950133234,0.261102932600744,"CHMP1A","CHMP1A","CHMP1A","5119","charged multivesicular body protein 1A"
10698.9901710468,-0.217950840416737,0.146619142393772,0.0455332485889191,0.261102932600744,"EVL","EVL","EVL","51466","Enah/Vasp-like"
5952.13060450917,0.247267186974565,0.274385101698271,0.045601392698321,0.261102932600744,"FPR2","FPR2","FPR2","2358","formyl peptide receptor 2"
315.284999267597,-0.256273678172371,0.235602444354745,0.0456328074624208,0.261102932600744,"GPD1L","GPD1L","GPD1L","23171","glycerol-3-phosphate dehydrogenase 1 like"
405.899603613094,0.246140750879011,0.196860054935955,0.0456899538991517,0.261102932600744,"HNRNPLL","HNRNPLL","HNRNPLL","92906","heterogeneous nuclear ribonucleoprotein L like"
185.506237846898,-0.248174566727923,0.285680417033318,0.0455998323252598,0.261102932600744,"IL5RA","IL5RA","IL5RA","3568","interleukin 5 receptor subunit alpha"
4253.03876074246,0.247745389640296,0.195150060333249,0.0456350574622533,0.261102932600744,"PAK2","PAK2","PAK2","5062","p21 (RAC1) activated kinase 2"
35.0814191999388,-0.121980992915571,0.234060559897417,0.0457051348391393,0.261102932600744,"PNMA6A","PNMA6A","PNMA6A","84968","PNMA family member 6A"
410.907989338428,0.255526876715158,0.224916912184126,0.045844571120947,0.261552315705259,"CYSLTR1","CYSLTR1","CYSLTR1","10800","cysteinyl leukotriene receptor 1"
240.488211874765,0.256995930918613,0.231907892422817,0.0458280622699597,0.261552315705259,"GAB1","GAB1","GAB1","2549","GRB2 associated binding protein 1"
451.940962428796,-0.253634929825911,0.233487776762878,0.0458759561347521,0.261614162749634,"DDHD2","DDHD2","DDHD2","23259","DDHD domain containing 2"
440.8072414941,0.247592806376253,0.19795857070338,0.0459195372670663,0.261660113850512,"SLC30A7","SLC30A7","SLC30A7","148867","solute carrier family 30 member 7"
6853.2266495317,0.216615638100222,0.145961608166655,0.0459251102918089,0.261660113850512,"TUBA1B","TUBA1B","TUBA1B","10376","tubulin alpha 1b"
4446.06037483323,0.251119148315879,0.223861660449268,0.0460172707638399,0.26188983649878,"RBM23","RBM23","RBM23","55147","RNA binding motif protein 23"
395.13029412556,0.229092494262217,0.29372516477718,0.0459889333197942,0.26188983649878,"TTC7B","TTC7B","TTC7B","145567","tetratricopeptide repeat domain 7B"
1423.52358873523,-0.233553706604149,0.171179542305086,0.0460271284815667,0.26188983649878,"ZNF266","ZNF266","ZNF266","10781","zinc finger protein 266"
263.881921988853,-0.255666399619631,0.230745371796444,0.0460914401127554,0.262021606426709,"ANKS6","ANKS6","ANKS6","203286","ankyrin repeat and sterile alpha motif domain containing 6"
8559.9518871192,0.238011945422167,0.175670802476427,0.0460878984877144,0.262021606426709,"PIK3R5","PIK3R5","PIK3R5","23533","phosphoinositide-3-kinase regulatory subunit 5"
93.3650064528004,-0.218972017933562,0.303449563673989,0.0461470362922822,0.262183243255017,"SERF1B","SERF1B","SERF1B","728492","small EDRK-rich factor 1B"
168.094530230665,-0.257411807838471,0.236579930301411,0.046161051623822,0.262183243255017,"SPATC1L","SPATC1L","SPATC1L","84221","spermatogenesis and centriole associated 1 like"
81.2942647067175,0.254993958603428,0.29114454086522,0.0462469066860264,0.262319870708179,"ADAM32","ADAM32","ADAM32","203102","ADAM metallopeptidase domain 32"
86.9414717553325,-0.152855075560469,0.257456509503041,0.0462103394261655,0.262319870708179,"KIAA0319","KIAA0319","KIAA0319","9856","KIAA0319"
462.835643561084,0.245230044066907,0.191653297450564,0.0462370304911054,0.262319870708179,"PPP2CB","PPP2CB","PPP2CB","5516","protein phosphatase 2 catalytic subunit beta"
1014.07180990576,0.236450838332057,0.176340834974732,0.0464144502418379,0.262356899840926,"DNAJC10","DNAJC10","DNAJC10","54431","DnaJ heat shock protein family (Hsp40) member C10"
464.301802967477,-0.244394316454939,0.194124579796557,0.0463751965831842,0.262356899840926,"DPP4","DPP4","DPP4","1803","dipeptidyl peptidase 4"
1021.02777961196,0.250357343007131,0.232849478931287,0.0464388607068829,0.262356899840926,"KLF7","KLF7","KLF7","8609","KLF transcription factor 7"
354.489587629372,0.256019307513118,0.246241963053878,0.046348408932793,0.262356899840926,"LAMTOR3","LAMTOR3","LAMTOR3","8649","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
400.830321083807,0.234431104182057,0.174831676502878,0.0463406489773018,0.262356899840926,"MANBAL","MANBAL","MANBAL","63905","mannosidase beta like"
614.812553540777,-0.226863763616409,0.160693477298897,0.0462829297976557,0.262356899840926,"NIPSNAP1","NIPSNAP1","NIPSNAP1","8508","nipsnap homolog 1"
210.559250082595,-0.256169115985094,0.241410047517014,0.0463801397831154,0.262356899840926,"PDCD1","PDCD1","PDCD1","5133","programmed cell death 1"
176.069213420245,0.256069405418626,0.222880110864431,0.0464262652504995,0.262356899840926,"PLGRKT","PLGRKT","PLGRKT","55848","plasminogen receptor with a C-terminal lysine"
174.706406707173,-0.253169653660543,0.216086970126039,0.0463455464637167,0.262356899840926,"ZNF71","ZNF71","ZNF71","58491","zinc finger protein 71"
120.885436412641,-0.258820515541306,0.26616671264497,0.0464922150715702,0.262541847770011,"IGHV3-48","IGHV3-48","IGHV3-48","28424","immunoglobulin heavy variable 3-48"
77.4029370686546,-0.250394584466545,0.298757160013822,0.0466232743387191,0.26316523733566,"CCDC65","CCDC65","CCDC65","85478","coiled-coil domain containing 65"
252.724861791229,-0.254358697074292,0.249668521508503,0.0467031138697277,0.26349909260838,"FAM83G","FAM83G","FAM83G","644815","family with sequence similarity 83 member G"
224.43031441761,0.250246950475466,0.20605728870375,0.0467444553429355,0.263615542221851,"HDAC8","HDAC8","HDAC8","55869","histone deacetylase 8"
1091.45164301638,0.251919281595406,0.258594316848013,0.0468105877575874,0.26375487809961,"PEAK3","PEAK3","PEAK3","374872","PEAK family member 3"
638.230892537417,0.247582740066887,0.214551234968489,0.0467903486117179,0.26375487809961,"SAMD8","SAMD8","SAMD8","142891","sterile alpha motif domain containing 8"
373.141372948981,-0.250232578512858,0.216319906468441,0.0469202594804168,0.264255897489442,"HADH","HADH","HADH","3033","hydroxyacyl-CoA dehydrogenase"
89.1792328971977,0.258842579615611,0.268193652099044,0.0471025297828746,0.264933586709015,"DLEU7","DLEU7","DLEU7","220107","deleted in lymphocytic leukemia 7"
97.2098826105232,-0.253840971203153,0.282697125831224,0.047142170098478,0.264933586709015,"FAHD2B","FAHD2B","FAHD2B","151313","fumarylacetoacetate hydrolase domain containing 2B"
1153.77382545801,0.230399772846363,0.173262292497058,0.0471446134351051,0.264933586709015,"LRRC59","LRRC59","LRRC59","55379","leucine rich repeat containing 59"
958.406806633323,-0.250917351026018,0.264150399892819,0.0471237275649425,0.264933586709015,"LTBP4","LTBP4","LTBP4","8425","latent transforming growth factor beta binding protein 4"
180.16079715388,-0.255348544766057,0.236366769454823,0.0471029702558344,0.264933586709015,"TMEM116","TMEM116","TMEM116","89894","transmembrane protein 116"
500.139521393376,-0.247818372602694,0.210807870237253,0.0472198380904519,0.265011900781142,"DPH1","DPH1","DPH1","1801","diphthamide biosynthesis 1"
44.560833029303,-0.113920558607717,0.229348505497101,0.0472376835057618,0.265011900781142,"KIR2DL3","KIR2DL3","KIR2DL3","3804","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3"
166.288051020212,-0.255876860021917,0.235370641750854,0.0472417947835082,0.265011900781142,"MGMT","MGMT","MGMT","4255","O-6-methylguanine-DNA methyltransferase"
147.072470263266,-0.254925700781853,0.229100986399492,0.047210068595043,0.265011900781142,"TRBV6-5","TRBV6-5","TRBV6-5","28602","T cell receptor beta variable 6-5"
347.461593763209,-0.241459781479274,0.188417772881073,0.0473347966010742,0.265285282810749,"ARHGEF9","ARHGEF9","ARHGEF9","23229","Cdc42 guanine nucleotide exchange factor 9"
961.736086161764,0.226934608376413,0.162709968940282,0.047345960203969,0.265285282810749,"ATF7","ATF7","ATF7","11016","activating transcription factor 7"
3426.59724400766,0.203963808746536,0.13145100762899,0.0473530271579105,0.265285282810749,"SYNGR2","SYNGR2","SYNGR2","9144","synaptogyrin 2"
757.095734021369,-0.247212540189974,0.209709140102844,0.0473834272912051,0.265338858015042,"SH2D2A","SH2D2A","SH2D2A","9047","SH2 domain containing 2A"
1517.03450315024,0.212562561240785,0.1462754874769,0.0474594970382013,0.265648015509651,"SLC24A4","SLC24A4","SLC24A4","123041","solute carrier family 24 member 4"
1989.42205574071,0.200251804207196,0.13502984759063,0.0475409494681618,0.265870202251898,"CISH","CISH","CISH","1154","cytokine inducible SH2 containing protein"
178.778537418475,-0.254445862068472,0.235432540510182,0.047520670568731,0.265870202251898,"SLC5A10","SLC5A10","SLC5A10","125206","solute carrier family 5 member 10"
222.645935498048,-0.253087028082848,0.250387307932308,0.0477362136653794,0.266845015283117,"ZNF510","ZNF510","ZNF510","22869","zinc finger protein 510"
394.590869727521,-0.217888664773203,0.289048872080244,0.0477850127707275,0.267000593515772,"ARL10","ARL10","ARL10","285598","ARF like GTPase 10"
868.580564623593,0.217880253342787,0.151054483213767,0.0478459756422181,0.267223970977195,"PSMB6","PSMB6","PSMB6","5694","proteasome 20S subunit beta 6"
82.3067071859421,-0.25333066560344,0.278629077174953,0.04788472262401,0.267323129282834,"TRBV10-3","TRBV10-3","TRBV10-3","28583","T cell receptor beta variable 10-3"
4948.2253028117,0.221481320477159,0.157025525270078,0.0479490889671965,0.26756516166007,"HK3","HK3","HK3","3101","hexokinase 3"
3396.77191244406,0.24779784661063,0.266059250815083,0.0480237863495526,0.267630151148885,"PITPNA","PITPNA","PITPNA","5306","phosphatidylinositol transfer protein alpha"
110.811162435656,-0.237329817958185,0.294892989651563,0.048005462306338,0.267630151148885,"QPCTL","QPCTL","QPCTL","54814","glutaminyl-peptide cyclotransferase like"
796.91658903956,0.242723430763738,0.199729787696404,0.0479871228503345,0.267630151148885,"SENP2","SENP2","SENP2","59343","SUMO specific peptidase 2"
910.317500468731,-0.231727815414985,0.17158465528708,0.0480864656697511,0.267862228275858,"PPP2R5D","PPP2R5D","PPP2R5D","5528","protein phosphatase 2 regulatory subunit B'delta"
579.171950940904,0.226160729365939,0.286724108097332,0.0481885955613182,0.268313762954886,"SNX13","SNX13","SNX13","23161","sorting nexin 13"
342.459063132746,-0.251073232031307,0.237195774205623,0.0482339724819401,0.268331763034087,"IGHV3-21","IGHV3-21","IGHV3-21","28444","immunoglobulin heavy variable 3-21"
3680.42962720612,0.2478747244502,0.232454100542963,0.0482268233301506,0.268331763034087,"SEMA4B","SEMA4B","SEMA4B","10509","semaphorin 4B"
433.650442564029,-0.235249086052746,0.282086216893668,0.0482852031097772,0.268499465676813,"TIGIT","TIGIT","TIGIT","201633","T cell immunoreceptor with Ig and ITIM domains"
938.52709561973,0.245821225890676,0.19963224532435,0.0483921320966718,0.268976608519869,"BLOC1S1","BLOC1S1","BLOC1S1","2647","biogenesis of lysosomal organelles complex 1 subunit 1"
701.634029028878,-0.215650874577819,0.148869291650288,0.04852670154951,0.269566635581687,"SEC31B","SEC31B","SEC31B","25956","SEC31 homolog B, COPII coat complex component"
128.602091699719,-0.244982638487872,0.274706007416488,0.0485406231654474,0.269566635581687,"TMEM276","TMEM276","TMEM276","84773","transmembrane protein 276"
886.096069392188,-0.238237884457974,0.188090687281143,0.048608611204415,0.269826527932441,"PELP1","PELP1","PELP1","27043","proline, glutamate and leucine rich protein 1"
1872.28563965162,0.220551387902145,0.155256133485381,0.0486398482878634,0.269882278038193,"AMD1","AMD1","AMD1","262","adenosylmethionine decarboxylase 1"
94.0879426881892,-0.253547470815322,0.263911234513827,0.048672256839911,0.269944476741911,"TPPP","TPPP","TPPP","11076","tubulin polymerization promoting protein"
328.451967230536,-0.24145502907715,0.188988048612213,0.0487003791635325,0.26998285949866,"GOLGA7B","GOLGA7B","GOLGA7B","401647","golgin A7 family member B"
7376.93053617371,0.229730300887276,0.171276985479977,0.0488539077183504,0.270440856280546,"CELF2","CELF2","CELF2","10659","CUGBP Elav-like family member 2"
352.049373976577,0.250187203179592,0.239078308372017,0.0488246658667663,0.270440856280546,"CLIC4","CLIC4","CLIC4","25932","chloride intracellular channel 4"
57.0887939530688,-0.241685984518748,0.29851859852286,0.0488679448956759,0.270440856280546,"ERFL","ERFL","ERFL","390937","ETS repressor factor like"
2371.7099159306,0.221281210585907,0.154231084287092,0.0488496061808619,0.270440856280546,"KCNE3","KCNE3","KCNE3","10008","potassium voltage-gated channel subfamily E regulatory subunit 3"
613.29262813837,0.227744367194139,0.164291058344704,0.0490506364724686,0.271236178788114,"TBC1D8","TBC1D8","TBC1D8","11138","TBC1 domain family member 8"
1445.60746456909,0.24556194702064,0.21321269293947,0.049054257872548,0.271236178788114,"TMBIM4","TMBIM4","TMBIM4","51643","transmembrane BAX inhibitor motif containing 4"
1663.8377733476,0.219551600700454,0.287573010794433,0.0491078928891952,0.271268665937611,"ADM","ADM","ADM","133","adrenomedullin"
3833.07743336585,0.240441118923131,0.194562894177971,0.0491453441430869,0.271268665937611,"CAPZA1","CAPZA1","CAPZA1","829","capping actin protein of muscle Z-line subunit alpha 1"
132.733114569534,0.252272147167695,0.236600611404993,0.0491298613409906,0.271268665937611,"SCN1B","SCN1B","SCN1B","6324","sodium voltage-gated channel beta subunit 1"
38.3086347382393,-0.165320231389353,0.270310501243854,0.0491180528249945,0.271268665937611,"TRAV24","TRAV24","TRAV24","28659","T cell receptor alpha variable 24"
2380.82816914404,-0.223615554383597,0.161471713591542,0.0492388002723847,0.271666760255003,"GNG2","GNG2","GNG2","54331","G protein subunit gamma 2"
342.419194102241,-0.245482346727215,0.247207805224433,0.0492986599773479,0.27187922743679,"HERC2P9","HERC2P9","HERC2P9","440248","HERC2 pseudogene 9"
737.964391311173,0.226252454819739,0.165892374223767,0.0493863386297246,0.272244864117279,"PROSER1","PROSER1","PROSER1","80209","proline and serine rich 1"
2023.0070637105,0.221508825021978,0.161804044786789,0.049436808639542,0.272287336166059,"LINC01145","LINC01145","LINC01145","103091866","long intergenic non-protein coding RNA 1145"
1966.50997645983,0.217764469417139,0.153127303022107,0.0494307126761459,0.272287336166059,"NAA60","NAA60","NAA60","79903","N-alpha-acetyltransferase 60, NatF catalytic subunit"
5134.7786629823,0.208262284387738,0.142125009341648,0.0494767445446804,0.272389479045379,"TSPO","TSPO","TSPO","706","translocator protein"
11228.6551922752,-0.222314745366192,0.160657666983673,0.0495348796289746,0.272473933993677,"RPL12","RPL12","RPL12","6136","ribosomal protein L12"
1919.72391684254,0.241522672073512,0.224914048915001,0.0495306835413133,0.272473933993677,"TNRC6B","TNRC6B","TNRC6B","23112","trinucleotide repeat containing adaptor 6B"
174.887466469213,-0.248682117932824,0.222899424855634,0.049627434862855,0.272672182961635,"AMT","AMT","AMT","275","aminomethyltransferase"
85.6364914138744,-0.150669098401119,0.254376160374471,0.0496216201416913,0.272672182961635,"FRMPD3","FRMPD3","FRMPD3","84443","FERM and PDZ domain containing 3"
812.364002926954,0.227329576325184,0.283024910529753,0.0496351594239886,0.272672182961635,"PTP4A1","PTP4A1","PTP4A1","7803","protein tyrosine phosphatase 4A1"
99.0607899284897,-0.22957401465271,0.29385615290693,0.0497159831568822,0.272998417214203,"EOGT","EOGT","EOGT","285203","EGF domain specific O-linked N-acetylglucosamine transferase"
587.548034069265,0.227175519228036,0.170324686427019,0.0497489046433481,0.273061444710515,"CRAT","CRAT","CRAT","1384","carnitine O-acetyltransferase"
71.5891316111797,0.195891403787099,0.289681241267103,0.0498076112518706,0.273265886118621,"OR52K3P","OR52K3P","OR52K3P","390035","olfactory receptor family 52 subfamily K member 3 pseudogene"
7490.10542754835,-0.239400076513552,0.195167912050308,0.0498883697865284,0.2735910856424,"RPS14","RPS14","RPS14","6208","ribosomal protein S14"
47.4895996023478,-0.225461330139509,0.305421381896355,0.0499294008476935,0.273698230905953,"GATM","GATM","GATM","2628","glycine amidinotransferase"
658.526898253353,0.239605132412004,0.259106732226214,0.0502476890680781,0.275178469329352,"F2RL1","F2RL1","F2RL1","2150","F2R like trypsin receptor 1"
1699.44109767154,0.213132662034164,0.150120386632972,0.0502710948178905,0.275178469329352,"LGALS8","LGALS8","LGALS8","3964","galectin 8"
619.581158639653,-0.217391504691931,0.155124778782442,0.0502858723205122,0.275178469329352,"NSMCE1","NSMCE1","NSMCE1","197370","NSE1 homolog, SMC5-SMC6 complex component"
597.141580848761,0.228730309997585,0.175705783669654,0.0502626259234298,0.275178469329352,"SFT2D1","SFT2D1","SFT2D1","113402","SFT2 domain containing 1"
10439.6001764722,0.210288328595973,0.152368108710393,0.0504229951252402,0.275810317837117,"ARF1","ARF1","ARF1","375","ARF GTPase 1"
214.271291042107,-0.236803985966735,0.276144346952389,0.0505142596294809,0.276072352841978,"JUN","JUN","JUN","3725","Jun proto-oncogene, AP-1 transcription factor subunit"
2357.6611840111,0.221241138620072,0.159880641849762,0.0505005267093164,0.276072352841978,"PLEKHA2","PLEKHA2","PLEKHA2","59339","pleckstrin homology domain containing A2"
15789.3963904935,-0.224601407411316,0.170141605755739,0.0505453119524207,0.276123553154065,"RPL8","RPL8","RPL8","6132","ribosomal protein L8"
388.339677719233,-0.238836066850468,0.192219187558029,0.0505716638516904,0.276149042661846,"MYO19","MYO19","MYO19","80179","myosin XIX"
1330.07166364037,-0.226902948816109,0.169774849637664,0.0505974858570345,0.276171618046926,"ARHGAP15","ARHGAP15","ARHGAP15","55843","Rho GTPase activating protein 15"
544.601414745157,0.185451645973478,0.274736123535853,0.0506433326542997,0.276205476863068,"GNG10","GNG10","GNG10","2790","G protein subunit gamma 10"
1382.66537431721,-0.228096990235606,0.172928862196403,0.0506470699289511,0.276205476863068,"ZBTB40","ZBTB40","ZBTB40","9923","zinc finger and BTB domain containing 40"
194.306046353563,-0.247455175866541,0.233607408841533,0.0507172810530987,0.276469973000924,"ATXN7L2","ATXN7L2","ATXN7L2","127002","ataxin 7 like 2"
1371.90815133092,0.231381185780356,0.18574905920423,0.0508452723313545,0.276930580781637,"PAF1","PAF1","PAF1","54623","PAF1 homolog, Paf1/RNA polymerase II complex component"
4678.6811102683,0.238063642910777,0.206978818268223,0.0508360582387524,0.276930580781637,"TFE3","TFE3","TFE3","7030","transcription factor binding to IGHM enhancer 3"
1869.40308911489,0.219302128627786,0.156751980205602,0.0509389201862005,0.277322022082547,"EIF4E2","EIF4E2","EIF4E2","9470","eukaryotic translation initiation factor 4E family member 2"
4199.41397234426,-0.233943216072325,0.180963541237106,0.0510136410337678,0.277585704883106,"TRIM28","TRIM28","TRIM28","10155","tripartite motif containing 28"
132.62795274305,0.249950170250145,0.239401647014824,0.0510309514002946,0.277585704883106,"ZNF420","ZNF420","ZNF420","147923","zinc finger protein 420"
385.316678262906,-0.202592374336382,0.281004574392382,0.0510752802138074,0.277708205910599,"CA4","CA4","CA4","762","carbonic anhydrase 4"
2925.79263576743,0.209133823204131,0.143353078618015,0.0511102846560704,0.277779925228511,"PDLIM2","PDLIM2","PDLIM2","64236","PDZ and LIM domain 2"
752.970002686238,-0.233976658778141,0.186847429646812,0.0511419327377329,0.277833349608486,"TSPAN3","TSPAN3","TSPAN3","10099","tetraspanin 3"
1116.48421571327,0.232078049569654,0.185785942792736,0.0513423434112294,0.278684314151149,"GPR155","GPR155","GPR155","151556","G protein-coupled receptor 155"
